article,date,lien,title,label
" Jusqu’à l’interview de Rached Ghannouchi, la semaine dernière  sur France 24, la scène politique tunisienne était plutôt terne, aussi plate que les qualités intellectuelles et les identités flottantes ou indéchiffrables de ses protagonistes. Le seul acteur en vue restait le chef de gouvernement, également «zaïm» à ses heures perdues d’un mouvement politique dont il entend faire un instrument de rassemblement et d’unification. Pour le moment, son mouvement vient d’avaler sans déglutition, comme on avale la fumée d’une pipe, Al-Moubadara, un parti réduit à, pratiquement, un seul adhérent : Kamel Morjane.  «zaïm» Cependant, Youssef Chahed, qui cultive de plus en plus la posture profondément narcissique d’un futur président de la République,  ne s’est jamais distingué par une forte personnalité et encore moins par son franc-parler ni un sens de la répartie. Son peu d’intérêt pour la justice sociale, sa quasi-indifférence à la dégradation des conditions de vie, notamment en matière de salaires et de pouvoir d’achat, sans mentionner le fait qu’il a avait vécu plus d’une année sous la coupe d’un chef d’Etat qui le traitait en subordonné, ne sauraient contribuer à une envolée de popularité aux yeux des Tunisiens.  Parmi les causes majeures de la désaffection du public, son peu d’empressement   à aller jusqu’au bout des réformes qu’il avait envisagées au départ, des mesures jugées alors providentielles visant le bien du peuple et le renforcement du pouvoir de l’Etat. Les choses étant ce qu’elles sont, découragé, il s’est mis alors à s’adonner  avec constance à son sport favori, l’aviron, ramant comme un  forcené dans un océan d’incertitudes pour atteindre un rivage qui, tel un mirage, recule à mesure qu’il avance. Quant à sa prise de distance par rapport à Béji Caïd Essebsi et son entourage, due probablement à un sursaut de conscience et de lucidité, elle demeura sans effet de représailles sur son maintien en fonction grâce surtout à l’intransigeance calculée d’Ennahdha qui d’ailleurs  ne rate jamais l’occasion de le lui rappeler.  En matière de pluralisme démocratique il ne reste pas grand-chose des anciens  partis. La plupart sont devenues des mouvements recomposés. Certains, très affaiblis, ont perdu tout espoir de retrouver un jour des sièges dans l’exercice du pouvoir législatif. Quant à Nidaa Tounes, aujourd’hui en perdition, il est divisé en deux cartels ennemis sous la férule de deux adversaires sans cervelle devenus l’opprobre de la démocratie. L’un, désormais reconnu par sa domiciliation à Monastir, est dirigé par un petit caïd de cité qu’on avait pris pendant des années pour un faiseur de rois. L’autre tendance, celle de Hammamet, s’est retrouvée sous la coupe d’un moins que rien reconverti en dirigeant politique que seul le mobile de la cupidité gouverne encore. La démocratie autorise tout.  La réalité, pour sa part, n’arrête pas de démentir tous les présupposés historiques et toutes les promesses idéologiques de ces groupes, entraînant une attitude négative du public à l’égard d’une pseudo-démocratie qui a largement entretenu l’espoir des islamistes, tout en frustrant une large frange qui, victorieuse aux élections de 2014, se retrouve dans la perspective d’un scrutin plus qu’incertain quant à la concrétisation de sa conception de la société.  Cet émiettement colossal ne contrarie nullement l’idée quant à l’existence de plusieurs partis qui constituent une opposition au projet de société islamiste. Cependant, cette convergence  de principe d’alliés ou d’adversaires potentiels,  ne suscite aucun  débat d’idées, aucune confrontation de programmes, aucun désaccord surmontable par résolution rationnelle. Et pour cause! Tout candidat à l’élection est d’abord appelé à proposer la formule à la fois magique et introuvable permettant de sortir le pays de la nasse. Et tout candidat élu sera tenu d’engager d’urgence la politique supposée permettre de construire l’avenir, de réduire les déficits, de favoriser l’emploi, de ralentir l’endettement, de sortir le pays de la crise… qui ajoutera en réalité «la crise à la crise». «la crise à la crise». Aucun discours ne pourra plus se départir de ce qu’on exige de tout gouvernement depuis bientôt cinq ans : il faut de l’austérité et des  réformes structurelles pour donner au pays les moyens de la croissance. En clair : une remise en cause des acquis sociaux, la réduction des dépenses publiques, la baisse des salaires, etc. Alors que restera-t-il ? Un plaidoyer pour la misère, une campagne réduite à un consensus apathique, et la réduction de l’adversité partisane aux rivalités des vedettes, en un enjeu d’images imposé par ses déterminants électoraux et médiatiques et, au pire, en un combat de chefs.   C’est dans ce contexte qu’il faudrait replacer l’interview de France 24. Pendant tout l’entretien, Rached Ghannouchi, habillé tel un ouvrier endimanché, était tranquillement assis, la tête basse, les genoux joints, ses mains ne révélant aucune impatience. Il regardait en bas à gauche comme s’il était engagé dans un dialogue interne, visage d’un côté, propos de l’autre, répondant toujours aux questions, y compris les plus pressantes, par un rictus aimable. Une parfaite symbiose entre le corps et l’esprit. On lui donnerait le bon Dieu sans confession.  Ceux qui s’attendaient à des voix élevées, des rappels insistants, des dénégations de colère, un ton d’exaspération, ils en auront été pour leurs frais. C’était plutôt une pièce de théâtre aux dialogues soigneusement articulés et dans laquelle chacun est dans son rôle : l’interviewer, attentif et bienveillant, posaient les questions sans trop s’attarder sur la pertinence des réponses. Il n’y avait pas lieu d’être agressif, obstiné, ou de jouer l’avocat du diable. L’interviewé, prudent, s’exprimant d’une manière laconique et froide, sait qu’il est vu et entendu y compris dans l’intimité de ses silences, et que tout ce qu’il dira sera divulgué, largement commenté, et aura une grande valeur informative dans les cercles politiques.  Il est significatif que les tyrans (cheikhs ou dictateurs) n’aient jamais eu recours à la vérité. Mis en demeure d’exposer publiquement le fondement de leur politique sous l’effet d’une poussée de respectabilité, de bonne volonté, et en donner quelques explications, ils restent attentifs à masquer leur cynisme, à passer sous silence les faits, à dissimuler le passé de turpitudes conduites en leur nom.  Ainsi, des deux années de déclin économique et social provoqué par le régime prédateur de la «troïka», la coalition conduite par les islamistes, le chef d’Ennahdha n’aurait retenu qu’un taux de croissance de 3,5% ! Le reste n’est que vile propagande. Quant à la forme de gouvernement qu’il  entend installer, c’est bien celle de la démocratie islamique. Il vient d’ailleurs d’en exposer le bien-fondé à certains membres du Sénat français. Oui, leur dit-il, l’islam est capable de s’approprier la démocratie et faire coexister la tradition et la modernité.  «troïka» Qu’avions-nous retenu de cette interview, par ailleurs bourrée de mensonges et de mystifications ? Rien, excepté la réponse à la question relative  au futur candidat à la présidentielle qui aurait besoin de l’assentiment et de l’appui d’Ennahdha devenue pour l’occasion un organisme de recrutement.  Hamadi Jebali est d’emblée exclu, il s’est mis de lui-même en marge du mouvement et les islamistes ne se sentent pas concernés par sa candidature.  Et les autres ? Ghannouchi ne donnera à cette question aucun élément tangible.  Il suffit simplement de consulter son manuel de zoologie politique, observer attentivement la faune sauvage et domestiquée. Les bêtes féroces, classiques attributs du pouvoir, tel le tigre, lion ou éléphant étant exclues, demeure l’oiseau rare, encore introuvable.  Il en existe bien un spécimen et nul besoin pour le trouver de partir au cœur de l’Afrique, au  milieu de ses oppressantes étendues désertiques. L’animal se présente sous la forme d’un être humain engagé en politique qui doit être en train de joindre à d’autres ses gazouillis. Il suffit seulement que les ornithologues d’Ennahdha reconnaissent son cri. Autrement dit, qu’ils soient rassurés qu’il sera bien un fervent défenseur de la «compatibilité». «compatibilité».Youssef Chahed?  C’est encore un oiselet qui cherche à voler de ses propres ailes. Mehdi Jomaa? C’est un miroir aux alouettes. Mohsen Marzouk ? Un volatile versatile impossible à apprivoiser. Kamel Morjane ? Il nous rappelle l’oiseau solitaire de l’Ile de la Réunion, qui ne vole que très peu, vit seul, d’où son surnom «dodo». Nabil Karoui ? Un rapace sournois et plus dangereux qu’il en a l’air. Radwan Masmoudi ? Il veut se faire passer pour un moineau, mais en réalité il est un vrai génie du mal. «dodo» En attendant le choix fatidique, l’oiseleur Ghannouchi, qui régente tout, n’arrêtera pas de chanter pour attirer dans son rets l’oiseau rare qui sera son captif pour les cinq années à venir. ",2019/05/26,http://kapitalis.com/tunisie/2019/05/26/ghannouchi-et-ennahdha-a-la-recherche-de-loiseau-rare-leur-captif-pour-les-5-ans-a-venir/,"Ghannouchi et Ennahdha à la recherche de l’oiseau rare, leur captif pour les 5 ans à venir",nahdha
"La commandante de la 6e Flotte de la marine américaine, la vice-amirale Lisa M. Franchetti, a prononcé, au cimetière américain de Carthage, une allocution lors d’une cérémonie marquant le Jour commémoratif de la campagne américaine en Afrique du nord de la Seconde guerre mondiale. «Aujourd’hui, nous avons en mémoire les immenses sacrifices consentis par les Forces alliées et les pertes tragiques dont avaient souffert les populations civiles, durant la campagne nord-africaine de la Deuxième guerre mondiale, a déclaré Franchetti. La série d’opérations qui avaient été menées, à cette occasion, ont été stratégiquement décisives, car elles ont déterminé l’issue finale de ce conflit, c’est-à-dire la victoire des Alliés», rapporte le site américain ‘‘DVIDS’’ (Defense Visual Information Distribution Service. «Aujourd’hui, nous avons en mémoire les immenses sacrifices consentis par les Forces alliées et les pertes tragiques dont avaient souffert les populations civiles, durant la campagne nord-africaine de la Deuxième guerre mondiale,La série d’opérations qui avaient été menées, à cette occasion, ont été stratégiquement décisives, car elles ont déterminé l’issue finale de ce conflit, c’est-à-dire la victoire des Alliés» ‘‘DVIDS’’ Présent à cet événement qui s’est tenu hier, 27 mai 2019, au cimetière américain de Carthage, l’ambassadeur des Etats-Unis en Tunisie, Donald Blome, a pris la parole et, dans son rôle de diplomate, trouvé le lien de cette communauté de destins tuniso-américaine: «Nos deux pays ont payé un lourd tribut pour les libertés dont nous jouissons aujourd’hui. Ensemble, nous nous devons de garder le même engagement pour nos idéaux, nos démocraties et notre amitié –qui nous protège les uns et les autres…»«Nos deux pays ont payé un lourd tribut pour les libertés dont nous jouissons aujourd’hui. Ensemble, nous nous devons de garder le même engagement pour nos idéaux, nos démocraties et notre amitié –qui nous protège les uns et les autres…» En marge de sa participation à cette cérémonie commémorative, la vice-amirale Franchetti a eu un entretien avec le contre-amiral Abderraouf Atallah, le chef d’état-major de la Marine tunisienne, qui a porté sur les possibilités d’engagements accrus entre la Tunisie et les Etats-Unis, notamment au sujet des opportunités envisageables pour que les forces navales tunisiennes jouent un rôle plus grand dans les exercices du Phoenix Express… Marwan Chahla",2019/05/28,http://kapitalis.com/tunisie/2019/05/28/le-commandement-de-la-6e-flotte-us-a-une-ceremonie-au-cimetiere-americain-de-carthage/,Le commandement de la 6e Flotte US à une cérémonie au cimetière américain de Carthage,autres
"Karoui mange à tous les râteliers, d’Ennahdha à Nidaa, en passant par Chafik Jarraya…On aura tout vu à l’approche des rendez-vous électoraux prévus pour la fin de cette année 2019 : Nessma TV annonce une interview exclusive de Nabil Karoui, son patron, à propos de la présidentielle, à laquelle il serait lui-même candidat. Une vidéo a même été publiée sur la page Facebook de la chaîne, pour annoncer ce… «grand événement» pour ce soir, lundi 27 mai 2019. «Monsieur sans gêne»« Khalil Tounes« ,«Je suis puissant, j’ai une chaîne TV et c’est moi qui commande»",2019/05/27,http://kapitalis.com/tunisie/2019/05/27/le-ridicule-ne-tue-pas-karoui-sinvite-sur-sa-propre-chaine-nessma-pour-une-interview-exclusive/,Le ridicule ne tue pas: Karoui s’invite sur sa propre chaîne Nessma pour... «une interview exclusive» !,nahdha
"Neji Jalloul, secrétariat général de Nidaa Tounes (clan Monastir sous la direction de Hafedh Caïd Essebsi) a annoncé aujourd’hui, lundi 24 juin 2019, sa démission définitive du parti.C’est dans un communiqué rendu public cet après-midi que Neji Jalloul a annoncé la nouvelle, en précisant que sa décision était prise depuis longtemps mais qu’il attendait le moment propice pour l’annoncer officiellement, étant donné l’instabilité qui régnait dans le parti depuis le tumultueux congrès électif d’avril dernier.«C’est terminé, fin du maktoub», a-t-il commenté dans une déclaration sur Jawhara FM, sans vouloir en dire plus, en ajoutant qu’il va d’abord «se reposer» pour y voir clair.«C’est terminé, fin du maktoub»«se reposer»En vérité, Neji Jalloul n’est pas étranger à la situation d’instabilité au sein de Nidaa Tounes: en avril dernier, il avait quitté le bureau politique, 4 jours après sa nomination lors du congrès électif, lequel s’est d’ailleurs soldé par la formation de 2 clans, celui de Soufiene Toubal  (clan Hammamet) et celui de Hafedh Caïd Essebsi (Monastir). Quelques jours après cette démission, il est retourné au sein du clan de Monastir pour y être nommé secrétaire général. Cela n’a pas arrangé pour autant ses relations avec Hafedh Caid Essesbi, «le fils de son père», auquel il a continué à prêter allégeance et qui a fini par décréter son exclusion manu militari, comme un malpropre. «le fils de son père», manu militariAncien ministre de l’Education, M. Jalloul avait été démis de ses fonctions en avril 2017. Il avait intégré Nidaa Tounes en février 2014, après avoir démissionné, en septembre 2013, du parti Al-Jomhouri, dont il était membre du bureau exécutif.Rappelons qu’une autre dirigeante de Nidaa Tounes, Salma Elloumi Rekik a annoncé, elle aussi, ce matin, sa démission, pour, a-t-elle dit, fonder un nouveau projet politique…En fait, ce parti est, depuis longtemps, une coquille vide, et ceux qui annoncent, aujourd’hui, leur démission ont perdu beaucoup de temps et ce qui restait de leur crédibilité en demeurant jusqu’au bout accrochés à ce qui n’est plus qu’une chimère. Ils étaient déjà mis sur la touche bien avant d’annoncer leur départ…  Y. N.",2019/06/24,http://kapitalis.com/tunisie/2019/06/24/neji-jalloul-jette-leponge-et-annonce-la-fin-du-mektoub-avec-nidaa-tounes/,Neji Jalloul jette l'éponge et annonce «la fin du mektoub» avec Nidaa Tounes,nidaa
"Commentant la diffusion d’une vidéo fuitée le montrant dans un cabaret en Égypte, le député Nidaa Tounes (clan Hammamet) Soufiene Toubel a affirmé avoir accusé le ministère de l’Intérieur d’être derrière cette fuite… «sur le coup de la colère».rassembler la grande famille du Nidaa historique",2019/05/24,http://kapitalis.com/tunisie/2019/05/24/excuse-pire-que-lerreur-soufiene-toubal-accuse-le-ministere-de-linterieur-sur-le-coup-de-la-colere/,Excuse pire que l'erreur: Soufiene Toubal accuse le ministère de l’Intérieur «sur le coup de la colère» !,nidaa
"Le slogan de la cérémonie d’annonce officielle de la fusion des partis Al Moubadara et Tahya Tounes, tenue hier soir, vendredi 24 mai 2019, reprend les noms des deux partis dans une formule mobilisatrice «Noubadirou Li Tahya Tounes» (On agit pour que vive la Tunisie).«rassembler la famille centriste au service de la patrie, loin des querelles de leadership politique».«Nidaa historique», ",2019/05/25,http://kapitalis.com/tunisie/2019/05/25/fusion-al-moubadra-tahya-tounes-en-attendant-le-grand-rassemblement/,Fusion Al Moubadra - Tahya Tounes : En attendant le «grand rassemblement»,autres
"Leyla Hamrouni, députée Coalition nationale (Tahya Tounes), a démenti avoir été arrêtée en état d’ivresse sur la voie publique, et assure qu’elle saisira la justice contre ceux qui ont diffusé cette rumeur.La campagne de diffamation contre la Coalition nationale se poursuit et cette fois-ci c’est moi qui en fait les frais. Chaque jour une histoire, allant jusqu’à porter atteinte à la dignité. La justice tranchera« Al-Chourouk »coalition gouvernementale»,« Al-Chourouk » ",2019/05/24,http://kapitalis.com/tunisie/2019/05/24/la-deputee-hamrouni-poursuivra-en-justice-les-auteurs-de-lintox-sur-son-ivresse-sur-la-voie-publique/,La députée Hamrouni poursuivra en justice les auteurs de l’intox sur son «ivresse sur la voie publique»,autres
"Si on veut, grâce à la justice transitionnelle, déterrer et brûler le cadavre de Bourguiba, sur la place publique, que l’on se souvienne bien que sa pensée, son souvenir, et son exemple, continueront d’inspirer tous ceux qui se battent inlassablement pour un pays libre, indépendant, moderne, et souverain. Le procès instruit  brusquement par la justice transitionnelle , à l’instigation  de la défunte Instance Vérité et Dignité (IVD), contre les assassins de Salah Ben Youssef, constitue cet événement  juridico médiatique qui, au-delà des passions qu’il  déchaîne, avec comme toile de fond des antagonismes politiques qu’aiguisent les importantes échéances électorales qui se profilent, soulève malgré tout la question de la légitimité de l’interprétation de faits issus du passé qui définissent le cadre entourant la mémoire collective d’un peuple dans un pays.  On aurait pu laisser les historiens travailler hors des passions affichées. Mais On pourrait s’interroger d’emblée sur les raisons de ce choix, pourquoi il a fallu que la justice transitionnelle s’intéresse en ce moment précis à cet assassinat là, et non pas celui de Farhat Hached, Habib Thameur, ou Hedi Chaker, des compagnons de route de Habib Bourguiba et Salah Ben Youssef, alors même que les assassinats de Chokri Belaid et Mohamed Brahmi, plus près de nous, en 2013, et dont les protagonistes sont vivants, ne sont toujours pas élucidés.  Huit ans après le départ de Ben Ali, qui avait réhabilité la mémoire du défunt Ben Youssef,  la transition politique, dure visiblement  toujours, et selon toute vraisemblance, pour longtemps encore. Et il s’avère que, de tous les militants cités et assassinés, seul Ben Youssef a été un opposant implacable au régime du président Bourguiba, et il se trouve toujours aujourd’hui des personnalités se réclamant de sa pensée ou de sa mémoire, parmi  les partis politiques qui ont animé l’Assemblée nationale constituante (ANC), qui ont instauré l’IVD dans le but proclamé de solder le passé par la réconciliation, et qui occupent aujourd’hui un nombre non négligeable de sièges au sein de  l’Assemblée des représentants du peuple (ARP).  Prétendre donc que la justice transitionnelle serait établie dans le but d’établir la vérité ne serait envisageable qu’en relativisant celle-ci par rapport à certaines  forces politiques, dont tout laisse présager l’écroulement lors des prochaines élections.  Mais pour en revenir aux faits, ils ont heureusement la vie dure. L’assassinat de Salah Ben Youssef est certes survenu en août 1961, alors que le pays venait à peine de traverser la sanglante épreuve de la bataille de libération de Bizerte, qu’il avait fait la monumentale erreur, une de plus, de désavouer. Il a été tué par balles dans sa chambre d’hôtel à Francfort alors que, selon ses proches,  il avait rendez-vous avec des Tunisiens. La rumeur avait aussitôt attribué la responsabilité de l’assassinat aux services spéciaux tunisiens, particulièrement à une personnalité bien connue, membre de la famille du défunt. Et il faut dire que le président Bourguiba n’avait jamais démenti être à l’origine de l’homicide; bien au contraire. Et en admettant que ce fût bien le cas, qu’il en eût bel et bien été l’instigateur, il appartiendrait bien plus à l’Histoire, 58 ans après les faits, plutôt qu’à la justice, fut elle transitionnelle, d’en  juger, même si certains des témoins ou des acteurs du drame s’avèrent être toujours en vie. Car cet assassinat ne s’insère nullement  dans un quelconque crime contre l’humanité, ni un massacre, par définition imprescriptible selon les lois internationales, mais dans le cadre d’un conflit politique.  Si on s’en remet au jugement de l’Histoire, parmi les deux adversaires qui se sont affrontés d’une manière implacable pour la conquête du pouvoir, c’est bien Habib Bourguiba qui a été le plus constant dans ses idées fondamentales, que partageait d’ailleurs Salah Ben Youssef, celles de la lutte pour l’indépendance nationale totale, par les moyens  politiques, et au besoin, par le recours à la lutte armée, puis par le choix du camp occidental face au bloc socialiste, une fois l’indépendance acquise.  Ben Youssef avait, il ne faut pas l’oublier, appuyé, sinon sollicité, l’expulsion du Néo-Destour, du militant Slimane Ben Slimane, dont les opinions socialistes n’avaient plus été appréciées.  C’est au moment où justement l’indépendance du pays s’était profilée à l’horizon que Salah Ben Youssef  un laïc jusque-là aussi engagé que son adversaire autant dans ses idées que dans son mode de vie, avait brusquement décidé de changer de cap, en s’arrimant au socialisme panarabe du président Gamal Abdel Nasser, et en introduisant, dans les discours schismatiques qu’il propageait à travers tout le pays, cette fibre religieuse à laquelle sont toujours aussi sensibles les populations du Sud, qui a si lourdement contribué à passionner les antagonismes, et que le parti islamiste Ennahdha ferait plus tard sienne.  C’est là une attitude de Ben Youssef, opportuniste parmi toutes, à laquelle  l’exigence radicale de l’indépendance totale ne faisait nullement oublier la participation au gouvernement Mhamed Chenik en tant que ministre de la Justice, sous le régime même du Protectorat français.  Le fait est que, après son retour en Tunisie, et son refus de participer au congrès de Sfax, le pays avait été, de l’avis de tous, au bord de la guerre civile. Mais finalement  victime d’une manipulation ourdie par ses adversaires qui lui avaient fait croire qu’il allait être arrêté, sinon éliminé, il n’avait pas hésité à quitter le pays, alors que sa stratégie de conquête du pouvoir par le recours à la rue, et aux maquisards, avait coûté la vie et  la prison à un grand nombre de ses partisans.  Une fois installé à l’étranger, Ben Youssef a-t-il trempé dans un complot qui prévoyait l’assassinat de Bourguiba? Sans préjuger de la véracité d’une telle accusation, qui évidemment a fait le jeu de ses ennemis, on peut sans peine affirmer, au vu de la virulence de ses discours et de la stratégie d’affrontement qu’il avait adoptée lors de dernier séjour en Tunisie, qu’une telle éventualité n’aurait en rien détonné avec le  personnage.  Quoiqu’il en soit, si Bourguiba a jamais envisagé, dès le départ, à instaurer sa dictature, on peut affirmer que les choix politiques de Salah Ben Youssef lui ont finalement grandement facilité la tâche. Mais on pourrait envisager la question sous une autre forme. Que se serait il passé si Ben Youssef était finalement arrivé à ses fins ? La Tunisie aurait sans aucun doute basculé dans le socialisme arabe, dont on a ultérieurement vu jusqu’à quel degrés de faillite il avait dans d’autres pays pu conduire. Et on ne se serait pas attendu à ce que sous son autorité, les libertés eussent été institutionnalisées ni respectées.  En fin de compte, on ne pourra jamais préjuger des vertus d’un Etat yousséfiste; en discuter ne reviendrait ni plus ni moins qu’à se perdre en pures spéculations. C’est donc ceux de l’Etat Bourguibiste qu’on évaluera. Enseignement gratuit, accès gratuit aux soins, sécurité sociale, droits des femmes, paix, stabilité, et sécurité, promotion sociale, souveraineté sur le sol national…  Ce ne sont là que des acquis auxquels, depuis le retour des Yousséfistes et de leurs accointances aux affaires, l’Etat bâtard actuel, issu de l’accouplement monstrueux entre le terrorisme et la mondialisation, n’a fait que renoncer, sous la pression du marché international auquel il s’est pieds et poings lié, au point d’hypothéquer désormais sa souveraineté nationale et le droit de son peuple à la dignité et à la prospérité.  Si on veut grâce à la justice transitionnelle, déterrer et brûler le cadavre de Bourguiba, sur la place publique, que l’on se souvienne bien que sa pensée, son souvenir, et son exemple, continueront d’inspirer tous ceux qui se battent inlassablement pour un pays libre, indépendant, moderne, et souverain.* Cardiologue, Gammarth, La Marsa.  * Cardiologue, Gammarth, La Marsa.  Articles du même auteur dans Kapitalis : Articles du même auteur dans Kapitalis : ",2019/05/24,http://kapitalis.com/tunisie/2019/05/24/la-vraie-fausse-affaire-ben-youssef-ou-la-chasse-aux-fantomes/,La vraie fausse affaire Ben Youssef où la chasse aux fantômes,nahdha
"Abir Moussi, la présidente du Parti destourien libre (PDL), qui se réclame du double legs des régimes autoritaires de Bourguiba et Ben Ali, serait-elle devenue fréquentable ou «bankable», comme disent les anglo-saxons, et donc  politiquement crédible ? L’ambassadeur de France Dignitaire Jean-David Levitte, ancien collaborateur des président François Hollande, Jacques Chirac et Nicolas  Sarkozy et proche de l’actuel président Emmanuel Macron, en visite cette semaine à Tunis pour donner deux conférences au siège de l’Utica, a rendu visite à la présidente du PDL, aujourd’hui, samedi 25 mai 2019, au siège de son parti, à Tunis. La montée en puissance dans les intentions de vote d’Abir Moussi ne serait pas étrangère à cette audience. Une curiosité politique qui serait en train de s’étendre aux arcanes feutrées du spectre politico-diplomatique.G. M.  ",2019/05/25,http://kapitalis.com/tunisie/2019/05/25/abir-moussi-recoit-lambassadeur-de-france-dignitaire-jean-david-levitte/,Abir Moussi reçoit l’ambassadeur de France Dignitaire Jean-David Levitte - Kapitalis,autres
"Taoufik Laribi, maire de Sousse, a présenté sa démission, aujourd’hui, vendredi 24 mai 2019, à l’issue d’une réunion avec les autres membres du conseil municipal. Les tensions et les pressions enregistrées ces derniers temps dans la commune l’ont poussé à jeter l’éponge.pour des futilités»Attayar et le parti des Frères musulmans veulent avoir la mainmise sur Sousse«Les pressions exercées par Ennahdha et Attayar ont poussé le maire à démissionner et d’autres conseillers vont lui emboîter le pas. Certains n’ont pas compris que notre mission doit être exercée indépendamment de l’appartenance politique et que nous devons nous unir pour œuvrer à l’amélioration des services dans la ville et répondre aux attentes des habitants",2019/05/24,http://kapitalis.com/tunisie/2019/05/24/le-maire-de-sousse-taoufik-laribi-jette-leponge-par-la-grace-dennahdha-et-attayar/,"Le maire de Sousse Taoufik Laribi jette l’éponge, «par la grâce» d'Ennahdha et Attayar",nahdha
"Il n’est jamais tard pour bien faire : le chef du gouvernement, Youssef Chahed, a chargé Mohamed Fadhel Mahfoudh et Abdelbasset Ben Hassan d’élaborer et de mettre en place un code d’éthique politique.",2019/05/23,http://kapitalis.com/tunisie/2019/05/23/tunisie-mahfoudh-et-ben-hassen-charges-de-mettre-en-place-un-code-dethique-politique/,Tunisie : Mahfoudh et Ben Hassen chargés de mettre en place un code d’éthique politique,autres
"Des concertations entre le parti de Kamel Morjane, Al-Moubadra (Initiative destourienne démocratique) et le nouveau parti Tahya Tounes sont en cours, en vue d’une fusion, dans le but d’unir la famille politique centriste.fusion",2019/05/22,http://kapitalis.com/tunisie/2019/05/22/al-moubadra-va-bientot-se-dissoudre-dans-le-parti-tahya-tounes/,Al-Moubadra va bientôt se dissoudre dans le parti Tahya Tounes,autres
